MJD,CTR,STAT_ERR,CTR_NORM,Timestamp
60279.14957738226,1.0,0.0,0.0,2023-12-01 03:35:23.485827446
60279.14958895634,1.0,0.0,0.0,2023-12-01 03:35:24.485827446
60279.14960053041,1.0,0.0,0.0,2023-12-01 03:35:25.485827208
60279.149612104484,1.0,0.0,0.0,2023-12-01 03:35:26.485827446
60279.14962367856,1.0,0.0,0.0,2023-12-01 03:35:27.485827684
60279.14963525263,1.0,0.0,0.0,2023-12-01 03:35:28.485827208
60279.14964682671,1.0,0.0,0.0,2023-12-01 03:35:29.485827446
60279.149658400784,1.0,1.0,0.0,2023-12-01 03:35:30.485827684
60279.14966997485,1.125,0.0,0.0006188118811881185,2023-12-01 03:35:31.485827208
60279.14968154892,1.25,0.0,0.0012376237623762379,2023-12-01 03:35:32.485826969
60279.14969312301,1.375,0.0,0.0018564356435643563,2023-12-01 03:35:33.485827684
60279.149704697076,1.5,0.0,0.002475247524752475,2023-12-01 03:35:34.485827446
60279.149716271146,1.625,0.0,0.003094059405940594,2023-12-01 03:35:35.485826969
60279.14972784523,1.75,0.0,0.0037128712871287136,2023-12-01 03:35:36.485827923
60279.1497394193,1.875,0.0,0.004331683168316831,2023-12-01 03:35:37.485827446
60279.14975099337,2.0,0.0,0.0049504950495049506,2023-12-01 03:35:38.485826969
60279.149762567446,2.125,0.0,0.00556930693069307,2023-12-01 03:35:39.485827208
60279.14977414152,2.25,0.0,0.0061881188118811875,2023-12-01 03:35:40.485827446
60279.14978571559,2.375,0.0,0.006806930693069307,2023-12-01 03:35:41.485827208
60279.14979728967,2.5,0.0,0.007425742574257426,2023-12-01 03:35:42.485827446
60279.149808863745,2.625,0.0,0.008044554455445545,2023-12-01 03:35:43.485827684
60279.149820437815,2.75,0.0,0.008663366336633664,2023-12-01 03:35:44.485827208
60279.14983201189,2.875,0.0,0.009282178217821783,2023-12-01 03:35:45.485827446
60279.14984358597,3.0,1.7320508075688772,0.0099009900990099,2023-12-01 03:35:46.485827684
60279.14985516004,2.875,0.0,0.009282178217821783,2023-12-01 03:35:47.485827208
60279.14986673411,2.75,0.0,0.008663366336633664,2023-12-01 03:35:48.485826969
60279.14987830819,2.625,0.0,0.008044554455445545,2023-12-01 03:35:49.485827684
60279.14988988226,2.5,0.0,0.007425742574257426,2023-12-01 03:35:50.485827446
60279.14990145633,2.375,0.0,0.006806930693069307,2023-12-01 03:35:51.485826969
60279.149913030415,2.25,0.0,0.0061881188118811875,2023-12-01 03:35:52.485827923
60279.149924604484,2.125,0.0,0.00556930693069307,2023-12-01 03:35:53.485827446
60279.14993617855,2.0,1.4142135623730951,0.0049504950495049506,2023-12-01 03:35:54.485826969
60279.14994775264,1.8571428571428572,0.0,0.004243281471004243,2023-12-01 03:35:55.485827923
60279.14995932671,1.7142857142857144,0.0,0.0035360678925035376,2023-12-01 03:35:56.485827446
60279.14997090078,1.5714285714285714,0.0,0.0028288543140028285,2023-12-01 03:35:57.485827208
60279.14998247485,1.4285714285714286,0.0,0.002121640735502122,2023-12-01 03:35:58.485827446
60279.14999404893,1.2857142857142858,0.0,0.0014144271570014147,2023-12-01 03:35:59.485827684
60279.150005623,1.1428571428571428,0.0,0.0007072135785007065,2023-12-01 03:36:00.485827208
60279.15001719708,1.0,1.0,0.0,2023-12-01 03:36:01.485827446
60279.15002877115,1.1111111111111112,0.0,0.0005500550055005504,2023-12-01 03:36:02.485827684
60279.15004034522,1.2222222222222223,0.0,0.0011001100110011007,2023-12-01 03:36:03.485827208
60279.1500519193,1.3333333333333333,0.0,0.0016501650165016502,2023-12-01 03:36:04.485827446
60279.15006349338,1.4444444444444444,0.0,0.0022002200220022005,2023-12-01 03:36:05.485827684
60279.150075067446,1.5555555555555556,0.0,0.00275027502750275,2023-12-01 03:36:06.485827208
60279.150086641515,1.6666666666666665,0.0,0.0033003300330032995,2023-12-01 03:36:07.485826969
60279.1500982156,1.7777777777777777,0.0,0.00385038503850385,2023-12-01 03:36:08.485827684
60279.15010978967,1.8888888888888888,0.0,0.0044004400440044,2023-12-01 03:36:09.485827446
60279.15012136374,2.0,1.4142135623730951,0.0049504950495049506,2023-12-01 03:36:10.485826969
60279.15013293782,2.142857142857143,0.0,0.005657708628005658,2023-12-01 03:36:11.485827923
60279.15014451189,2.2857142857142856,0.0,0.0063649222065063635,2023-12-01 03:36:12.485827446
60279.15015608596,2.4285714285714284,0.0,0.007072135785007071,2023-12-01 03:36:13.485826969
60279.15016766004,2.571428571428571,0.0,0.007779349363507778,2023-12-01 03:36:14.485827208
60279.150179234115,2.7142857142857144,0.0,0.008486562942008488,2023-12-01 03:36:15.485827446
60279.150190808185,2.857142857142857,0.0,0.009193776520509195,2023-12-01 03:36:16.485827208
60279.15020238226,3.0,1.7320508075688772,0.0099009900990099,2023-12-01 03:36:17.485827446
60279.15021395634,2.7777777777777777,0.0,0.008800880088008802,2023-12-01 03:36:18.485827684
60279.15022553041,2.5555555555555554,0.0,0.007700770077007701,2023-12-01 03:36:19.485827208
60279.150237104484,2.3333333333333335,0.0,0.006600660066006602,2023-12-01 03:36:20.485827446
60279.15024867856,2.111111111111111,0.0,0.005500550055005501,2023-12-01 03:36:21.485827684
60279.15026025263,1.8888888888888888,0.0,0.0044004400440044,2023-12-01 03:36:22.485827208
60279.1502718267,1.6666666666666667,0.0,0.0033003300330033012,2023-12-01 03:36:23.485826969
60279.150283400784,1.4444444444444446,0.0,0.0022002200220022014,2023-12-01 03:36:24.485827684
60279.150294974854,1.2222222222222223,0.0,0.0011001100110011007,2023-12-01 03:36:25.485827446
60279.15030654892,1.0,1.0,0.0,2023-12-01 03:36:26.485826969
60279.15031812301,1.0,0.0,0.0,2023-12-01 03:36:27.485827923
60279.15032969708,1.0,0.0,0.0,2023-12-01 03:36:28.485827446
60279.150341271146,1.0,0.0,0.0,2023-12-01 03:36:29.485826969
60279.15035284522,1.0,0.0,0.0,2023-12-01 03:36:30.485827208
60279.1503644193,1.0,0.0,0.0,2023-12-01 03:36:31.485827446
60279.15037599337,1.0,0.0,0.0,2023-12-01 03:36:32.485827208
60279.150387567446,1.0,0.0,0.0,2023-12-01 03:36:33.485827446
60279.15039914152,1.0,1.0,0.0,2023-12-01 03:36:34.485827684
60279.15041071559,2.142857142857143,0.0,0.005657708628005658,2023-12-01 03:36:35.485827208
60279.15042228967,3.2857142857142856,0.0,0.011315417256011314,2023-12-01 03:36:36.485827446
60279.150433863746,4.428571428571429,0.0,0.016973125884016973,2023-12-01 03:36:37.485827684
60279.150445437816,5.571428571428571,0.0,0.022630834512022628,2023-12-01 03:36:38.485827208
60279.15045701189,6.7142857142857135,0.0,0.028288543140028283,2023-12-01 03:36:39.485827446
60279.15046858597,7.857142857142857,0.0,0.033946251768033946,2023-12-01 03:36:40.485827684
60279.15048016004,9.0,3.0,0.039603960396039604,2023-12-01 03:36:41.485827446
60279.15049173411,8.333333333333334,0.0,0.03630363036303631,2023-12-01 03:36:42.485826969
60279.15050330819,7.666666666666667,0.0,0.03300330033003301,2023-12-01 03:36:43.485827684
60279.15051488226,7.0,0.0,0.029702970297029705,2023-12-01 03:36:44.485827446
60279.15052645633,6.333333333333334,0.0,0.026402640264026406,2023-12-01 03:36:45.485826969
60279.150538030415,5.666666666666667,0.0,0.023102310231023104,2023-12-01 03:36:46.485827923
60279.150549604485,5.0,0.0,0.019801980198019802,2023-12-01 03:36:47.485827446
60279.150561178554,4.333333333333334,0.0,0.016501650165016504,2023-12-01 03:36:48.485826969
60279.15057275263,3.666666666666667,0.0,0.013201320132013201,2023-12-01 03:36:49.485827208
60279.15058432671,3.0,1.7320508075688772,0.0099009900990099,2023-12-01 03:36:50.485827446
60279.15059590078,2.875,0.0,0.009282178217821783,2023-12-01 03:36:51.485827208
60279.150607474854,2.75,0.0,0.008663366336633664,2023-12-01 03:36:52.485827446
60279.15061904893,2.625,0.0,0.008044554455445545,2023-12-01 03:36:53.485827684
60279.150630623,2.5,0.0,0.007425742574257426,2023-12-01 03:36:54.485827208
60279.15064219708,2.375,0.0,0.006806930693069307,2023-12-01 03:36:55.485827446
60279.150653771154,2.25,0.0,0.0061881188118811875,2023-12-01 03:36:56.485827684
60279.15066534522,2.125,0.0,0.00556930693069307,2023-12-01 03:36:57.485827208
60279.15067691929,2.0,1.4142135623730951,0.0049504950495049506,2023-12-01 03:36:58.485826969
60279.15068849338,2.0,0.0,0.0049504950495049506,2023-12-01 03:36:59.485827684
60279.15070006745,2.0,0.0,0.0049504950495049506,2023-12-01 03:37:00.485827446
60279.150711641516,2.0,0.0,0.0049504950495049506,2023-12-01 03:37:01.485826969
60279.1507232156,2.0,0.0,0.0049504950495049506,2023-12-01 03:37:02.485827923
60279.15073478967,2.0,0.0,0.0049504950495049506,2023-12-01 03:37:03.485827446
60279.15074636374,2.0,0.0,0.0049504950495049506,2023-12-01 03:37:04.485826969
60279.150757937816,2.0,1.4142135623730951,0.0049504950495049506,2023-12-01 03:37:05.485827208
60279.15076951189,2.0,0.0,0.0049504950495049506,2023-12-01 03:37:06.485827446
60279.15078108596,2.0,0.0,0.0049504950495049506,2023-12-01 03:37:07.485827208
60279.15079266004,2.0,0.0,0.0049504950495049506,2023-12-01 03:37:08.485827446
60279.150804234116,2.0,0.0,0.0049504950495049506,2023-12-01 03:37:09.485827684
60279.150815808185,2.0,0.0,0.0049504950495049506,2023-12-01 03:37:10.485827208
60279.15082738226,2.0,0.0,0.0049504950495049506,2023-12-01 03:37:11.485827446
60279.15083895634,2.0,0.0,0.0049504950495049506,2023-12-01 03:37:12.485827684
60279.15085053041,2.0,0.0,0.0049504950495049506,2023-12-01 03:37:13.485827208
60279.150862104485,2.0,1.4142135623730951,0.0049504950495049506,2023-12-01 03:37:14.485827446
60279.15087367856,2.4285714285714284,0.0,0.007072135785007071,2023-12-01 03:37:15.485827684
60279.15088525263,2.857142857142857,0.0,0.009193776520509195,2023-12-01 03:37:16.485827446
60279.1508968267,3.2857142857142856,0.0,0.011315417256011314,2023-12-01 03:37:17.485826969
60279.150908400785,3.7142857142857144,0.0,0.013437057991513436,2023-12-01 03:37:18.485827923
60279.150919974854,4.142857142857142,0.0,0.015558698727015555,2023-12-01 03:37:19.485827446
60279.150931548924,4.571428571428571,0.0,0.017680339462517677,2023-12-01 03:37:20.485826969
60279.15094312301,5.0,2.23606797749979,0.019801980198019802,2023-12-01 03:37:21.485827923
60279.15095469708,5.111111111111111,0.0,0.02035203520352035,2023-12-01 03:37:22.485827446
60279.15096627115,5.222222222222222,0.0,0.020902090209020903,2023-12-01 03:37:23.485827208
60279.150977845224,5.333333333333333,0.0,0.02145214521452145,2023-12-01 03:37:24.485827208
60279.1509894193,5.444444444444445,0.0,0.022002200220022004,2023-12-01 03:37:25.485827446
60279.15100099337,5.555555555555555,0.0,0.022552255225522552,2023-12-01 03:37:26.485827208
60279.15101256745,5.666666666666667,0.0,0.023102310231023104,2023-12-01 03:37:27.485827446
60279.15102414152,5.777777777777778,0.0,0.023652365236523653,2023-12-01 03:37:28.485827684
60279.15103571559,5.888888888888889,0.0,0.024202420242024205,2023-12-01 03:37:29.485827208
60279.15104728967,6.0,2.449489742783178,0.02475247524752475,2023-12-01 03:37:30.485827446
60279.15105886375,6.25,0.0,0.02599009900990099,2023-12-01 03:37:31.485827684
60279.151070437816,6.5,0.0,0.027227722772277228,2023-12-01 03:37:32.485827208
60279.151082011886,6.75,0.0,0.028465346534653466,2023-12-01 03:37:33.485826969
60279.15109358597,7.0,0.0,0.029702970297029705,2023-12-01 03:37:34.485827684
60279.15110516004,7.25,0.0,0.030940594059405937,2023-12-01 03:37:35.485827446
60279.15111673411,7.5,0.0,0.03217821782178218,2023-12-01 03:37:36.485826969
60279.15112830819,7.75,0.0,0.03341584158415842,2023-12-01 03:37:37.485827923
60279.15113988226,8.0,2.8284271247461903,0.034653465346534656,2023-12-01 03:37:38.485827446
60279.15115145633,7.0,0.0,0.029702970297029705,2023-12-01 03:37:39.485826969
60279.15116303041,6.0,0.0,0.02475247524752475,2023-12-01 03:37:40.485827208
60279.151174604485,5.0,0.0,0.019801980198019802,2023-12-01 03:37:41.485827446
60279.151186178555,4.0,0.0,0.01485148514851485,2023-12-01 03:37:42.485827208
60279.15119775263,3.0,0.0,0.0099009900990099,2023-12-01 03:37:43.485827446
60279.15120932671,2.0,0.0,0.0049504950495049506,2023-12-01 03:37:44.485827684
60279.15122090078,1.0,1.0,0.0,2023-12-01 03:37:45.485827208
60279.151232474855,2.333333333333333,0.0,0.0066006600660066,2023-12-01 03:37:46.485827446
60279.15124404893,3.6666666666666665,0.0,0.013201320132013201,2023-12-01 03:37:47.485827684
60279.151255623,5.0,2.23606797749979,0.019801980198019802,2023-12-01 03:37:48.485827208
60279.15126719707,4.666666666666667,0.0,0.018151815181518153,2023-12-01 03:37:49.485826969
60279.151278771154,4.333333333333333,0.0,0.0165016501650165,2023-12-01 03:37:50.485827684
60279.151290345224,4.0,2.0,0.01485148514851485,2023-12-01 03:37:51.485827446
60279.15130191929,4.0,0.0,0.01485148514851485,2023-12-01 03:37:52.485826969
60279.15131349338,4.0,0.0,0.01485148514851485,2023-12-01 03:37:53.485827923
60279.15132506745,4.0,0.0,0.01485148514851485,2023-12-01 03:37:54.485827446
60279.15133664152,4.0,0.0,0.01485148514851485,2023-12-01 03:37:55.485826969
60279.1513482156,4.0,0.0,0.01485148514851485,2023-12-01 03:37:56.485827923
60279.15135978967,4.0,0.0,0.01485148514851485,2023-12-01 03:37:57.485827446
60279.15137136374,4.0,2.0,0.01485148514851485,2023-12-01 03:37:58.485827208
60279.15138293782,3.857142857142857,0.0,0.014144271570014143,2023-12-01 03:37:59.485827446
60279.15139451189,3.7142857142857144,0.0,0.013437057991513436,2023-12-01 03:38:00.485827684
60279.15140608596,3.5714285714285716,0.0,0.012729844413012729,2023-12-01 03:38:01.485827208
60279.15141766004,3.428571428571429,0.0,0.012022630834512025,2023-12-01 03:38:02.485827446
60279.151429234116,3.2857142857142856,0.0,0.011315417256011314,2023-12-01 03:38:03.485827684
60279.151440808186,3.142857142857143,0.0,0.010608203677510607,2023-12-01 03:38:04.485827208
60279.15145238226,3.0,1.7320508075688772,0.0099009900990099,2023-12-01 03:38:05.485827446
60279.15146395634,3.0,0.0,0.0099009900990099,2023-12-01 03:38:06.485827684
60279.15147553041,3.0,0.0,0.0099009900990099,2023-12-01 03:38:07.485827208
60279.15148710448,3.0,0.0,0.0099009900990099,2023-12-01 03:38:08.485826969
60279.15149867856,3.0,0.0,0.0099009900990099,2023-12-01 03:38:09.485827684
60279.15151025263,3.0,0.0,0.0099009900990099,2023-12-01 03:38:10.485827446
60279.1515218267,3.0,0.0,0.0099009900990099,2023-12-01 03:38:11.485826969
60279.151533400785,3.0,0.0,0.0099009900990099,2023-12-01 03:38:12.485827923
60279.151544974855,3.0,0.0,0.0099009900990099,2023-12-01 03:38:13.485827446
60279.151556548924,3.0,1.7320508075688772,0.0099009900990099,2023-12-01 03:38:14.485826969
60279.151568123,2.75,0.0,0.008663366336633664,2023-12-01 03:38:15.485827208
60279.15157969708,2.5,0.0,0.007425742574257426,2023-12-01 03:38:16.485827446
60279.15159127115,2.25,0.0,0.0061881188118811875,2023-12-01 03:38:17.485827208
60279.151602845224,2.0,0.0,0.0049504950495049506,2023-12-01 03:38:18.485827446
60279.1516144193,1.75,0.0,0.0037128712871287136,2023-12-01 03:38:19.485827684
60279.15162599337,1.5,0.0,0.002475247524752475,2023-12-01 03:38:20.485827208
60279.15163756745,1.25,0.0,0.0012376237623762379,2023-12-01 03:38:21.485827446
60279.151649141524,1.0,1.0,0.0,2023-12-01 03:38:22.485827684
60279.15166071559,1.4285714285714286,0.0,0.002121640735502122,2023-12-01 03:38:23.485827208
60279.15167228966,1.8571428571428572,0.0,0.004243281471004243,2023-12-01 03:38:24.485826969
60279.15168386375,2.2857142857142856,0.0,0.0063649222065063635,2023-12-01 03:38:25.485827684
60279.15169543782,2.7142857142857144,0.0,0.008486562942008488,2023-12-01 03:38:26.485827446
60279.151707011886,3.142857142857143,0.0,0.010608203677510607,2023-12-01 03:38:27.485826969
60279.15171858597,3.571428571428571,0.0,0.012729844413012729,2023-12-01 03:38:28.485827923
60279.15173016004,4.0,2.0,0.01485148514851485,2023-12-01 03:38:29.485827446
60279.15174173411,3.25,0.0,0.011138613861386138,2023-12-01 03:38:30.485826969
60279.151753308186,2.5,0.0,0.007425742574257426,2023-12-01 03:38:31.485827208
60279.15176488226,1.75,0.0,0.0037128712871287136,2023-12-01 03:38:32.485827446
60279.15177645633,1.0,1.0,0.0,2023-12-01 03:38:33.485827208
60279.15178803041,1.5,0.0,0.002475247524752475,2023-12-01 03:38:34.485827446
60279.151799604486,2.0,0.0,0.0049504950495049506,2023-12-01 03:38:35.485827684
60279.151811178555,2.5,0.0,0.007425742574257426,2023-12-01 03:38:36.485827208
60279.15182275263,3.0,1.7320508075688772,0.0099009900990099,2023-12-01 03:38:37.485827446
60279.15183432671,2.8,0.0,0.008910891089108908,2023-12-01 03:38:38.485827684
60279.15184590078,2.6,0.0,0.007920792079207921,2023-12-01 03:38:39.485827208
60279.151857474855,2.4,0.0,0.006930693069306931,2023-12-01 03:38:40.485827446
60279.15186904893,2.2,0.0,0.0059405940594059415,2023-12-01 03:38:41.485827684
60279.151880623,2.0,1.4142135623730951,0.0049504950495049506,2023-12-01 03:38:42.485827446
60279.15189219707,2.0,0.0,0.0049504950495049506,2023-12-01 03:38:43.485826969
60279.151903771155,2.0,0.0,0.0049504950495049506,2023-12-01 03:38:44.485827684
60279.151915345225,2.0,0.0,0.0049504950495049506,2023-12-01 03:38:45.485827446
60279.151926919294,2.0,0.0,0.0049504950495049506,2023-12-01 03:38:46.485826969
60279.15193849338,2.0,0.0,0.0049504950495049506,2023-12-01 03:38:47.485827923
60279.15195006745,2.0,0.0,0.0049504950495049506,2023-12-01 03:38:48.485827446
60279.15196164152,2.0,1.4142135623730951,0.0049504950495049506,2023-12-01 03:38:49.485826969
60279.151973215594,2.1333333333333333,0.0,0.005610561056105611,2023-12-01 03:38:50.485827208
60279.15198478967,2.2666666666666666,0.0,0.006270627062706271,2023-12-01 03:38:51.485827446
60279.15199636374,2.4,0.0,0.006930693069306931,2023-12-01 03:38:52.485827208
60279.15200793782,2.533333333333333,0.0,0.007590759075907591,2023-12-01 03:38:53.485827446
60279.152019511894,2.6666666666666665,0.0,0.00825082508250825,2023-12-01 03:38:54.485827684
60279.15203108596,2.8,0.0,0.008910891089108908,2023-12-01 03:38:55.485827208
60279.15204266004,2.9333333333333336,0.0,0.009570957095709574,2023-12-01 03:38:56.485827446
60279.15205423412,3.0666666666666664,0.0,0.010231023102310229,2023-12-01 03:38:57.485827684
60279.152065808186,3.2,0.0,0.01089108910891089,2023-12-01 03:38:58.485827208
60279.152077382256,3.333333333333333,0.0,0.011551155115511549,2023-12-01 03:38:59.485826969
60279.15208895634,3.466666666666667,0.0,0.01221122112211221,2023-12-01 03:39:00.485827684
60279.15210053041,3.6,0.0,0.012871287128712872,2023-12-01 03:39:01.485827446
60279.15211210448,3.7333333333333334,0.0,0.01353135313531353,2023-12-01 03:39:02.485826969
60279.15212367856,3.8666666666666667,0.0,0.014191419141914192,2023-12-01 03:39:03.485827923
60279.15213525263,4.0,2.0,0.01485148514851485,2023-12-01 03:39:04.485827446
60279.1521468267,4.0,0.0,0.01485148514851485,2023-12-01 03:39:05.485826969
60279.15215840078,4.0,0.0,0.01485148514851485,2023-12-01 03:39:06.485827208
60279.152169974855,4.0,0.0,0.01485148514851485,2023-12-01 03:39:07.485827446
60279.152181548925,4.0,0.0,0.01485148514851485,2023-12-01 03:39:08.485827208
60279.152193123,4.0,0.0,0.01485148514851485,2023-12-01 03:39:09.485827446
60279.15220469708,4.0,0.0,0.01485148514851485,2023-12-01 03:39:10.485827684
60279.15221627115,4.0,0.0,0.01485148514851485,2023-12-01 03:39:11.485827208
60279.152227845225,4.0,2.0,0.01485148514851485,2023-12-01 03:39:12.485827446
60279.1522394193,1.0,1.0,0.0,2023-12-01 03:39:13.485827684
60279.15225099337,1.0,0.0,0.0,2023-12-01 03:39:14.485827208
60279.15226256745,1.0,0.0,0.0,2023-12-01 03:39:15.485827446
60279.152274141525,1.0,0.0,0.0,2023-12-01 03:39:16.485827684
60279.152285715594,1.0,0.0,0.0,2023-12-01 03:39:17.485827446
60279.152297289664,1.0,0.0,0.0,2023-12-01 03:39:18.485826969
60279.15230886375,1.0,0.0,0.0,2023-12-01 03:39:19.485827923
60279.15232043782,1.0,0.0,0.0,2023-12-01 03:39:20.485827446
60279.15233201189,1.0,1.0,0.0,2023-12-01 03:39:21.485826969
60279.15234358597,1.0,0.0,0.0,2023-12-01 03:39:22.485827923
60279.15235516004,1.0,0.0,0.0,2023-12-01 03:39:23.485827446
60279.15236673411,1.0,0.0,0.0,2023-12-01 03:39:24.485826969
60279.15237830819,1.0,0.0,0.0,2023-12-01 03:39:25.485827208
60279.15238988226,1.0,0.0,0.0,2023-12-01 03:39:26.485827446
60279.15240145633,1.0,1.0,0.0,2023-12-01 03:39:27.485827208
60279.15241303041,1.0555555555555556,0.0,0.0002750275027502752,2023-12-01 03:39:28.485827446
60279.15242460449,1.1111111111111112,0.0,0.0005500550055005504,2023-12-01 03:39:29.485827684
60279.152436178556,1.1666666666666667,0.0,0.0008250825082508255,2023-12-01 03:39:30.485827208
60279.15244775263,1.2222222222222223,0.0,0.0011001100110011007,2023-12-01 03:39:31.485827446
60279.15245932671,1.2777777777777777,0.0,0.001375137513751375,2023-12-01 03:39:32.485827684
60279.15247090078,1.3333333333333333,0.0,0.0016501650165016502,2023-12-01 03:39:33.485827208
60279.15248247485,1.3888888888888888,0.0,0.0019251925192519254,2023-12-01 03:39:34.485826969
60279.15249404893,1.4444444444444444,0.0,0.0022002200220022005,2023-12-01 03:39:35.485827684
60279.152505623,1.5,0.0,0.002475247524752475,2023-12-01 03:39:36.485827446
60279.15251719707,1.5555555555555556,0.0,0.00275027502750275,2023-12-01 03:39:37.485826969
60279.152528771156,1.6111111111111112,0.0,0.003025302530253025,2023-12-01 03:39:38.485827923
60279.152540345225,1.6666666666666665,0.0,0.0033003300330032995,2023-12-01 03:39:39.485827446
60279.152551919295,1.7222222222222223,0.0,0.0035753575357535755,2023-12-01 03:39:40.485826969
60279.15256349337,1.7777777777777777,0.0,0.00385038503850385,2023-12-01 03:39:41.485827208
60279.15257506745,1.8333333333333333,0.0,0.004125412541254126,2023-12-01 03:39:42.485827446
60279.15258664152,1.8888888888888888,0.0,0.0044004400440044,2023-12-01 03:39:43.485827208
60279.152598215594,1.9444444444444444,0.0,0.004675467546754676,2023-12-01 03:39:44.485827446
60279.15260978967,2.0,1.4142135623730951,0.0049504950495049506,2023-12-01 03:39:45.485827684
60279.15262136374,1.5,0.0,0.002475247524752475,2023-12-01 03:39:46.485827208
60279.15263293782,1.0,1.0,0.0,2023-12-01 03:39:47.485827446
60279.152644511894,1.0,0.0,0.0,2023-12-01 03:39:48.485827684
60279.152656085964,1.0,1.0,0.0,2023-12-01 03:39:49.485827208
60279.15266766003,1.1428571428571428,0.0,0.0007072135785007065,2023-12-01 03:39:50.485826969
60279.15267923412,1.2857142857142856,0.0,0.0014144271570014138,2023-12-01 03:39:51.485827684
60279.15269080819,1.4285714285714286,0.0,0.002121640735502122,2023-12-01 03:39:52.485827446
60279.15270238226,1.5714285714285714,0.0,0.0028288543140028285,2023-12-01 03:39:53.485826969
60279.15271395634,1.7142857142857142,0.0,0.003536067892503536,2023-12-01 03:39:54.485827923
60279.15272553041,1.8571428571428572,0.0,0.004243281471004243,2023-12-01 03:39:55.485827446
60279.15273710448,2.0,1.4142135623730951,0.0049504950495049506,2023-12-01 03:39:56.485826969
60279.15274867856,2.2857142857142856,0.0,0.0063649222065063635,2023-12-01 03:39:57.485827923
60279.15276025263,2.571428571428571,0.0,0.007779349363507778,2023-12-01 03:39:58.485827446
60279.1527718267,2.857142857142857,0.0,0.009193776520509195,2023-12-01 03:39:59.485827208
60279.15278340078,3.142857142857143,0.0,0.010608203677510607,2023-12-01 03:40:00.485827446
60279.152794974856,3.4285714285714284,0.0,0.012022630834512021,2023-12-01 03:40:01.485827446
60279.152806548926,3.7142857142857144,0.0,0.013437057991513436,2023-12-01 03:40:02.485827208
60279.152818123,4.0,2.0,0.01485148514851485,2023-12-01 03:40:03.485827446
60279.15282969708,3.75,0.0,0.013613861386138612,2023-12-01 03:40:04.485827684
60279.15284127115,3.5,0.0,0.012376237623762377,2023-12-01 03:40:05.485827208
60279.152852845225,3.25,0.0,0.011138613861386138,2023-12-01 03:40:06.485827446
60279.1528644193,3.0,0.0,0.0099009900990099,2023-12-01 03:40:07.485827684
60279.15287599337,2.75,0.0,0.008663366336633664,2023-12-01 03:40:08.485827208
60279.15288756744,2.5,0.0,0.007425742574257426,2023-12-01 03:40:09.485826969
60279.152899141525,2.25,0.0,0.0061881188118811875,2023-12-01 03:40:10.485827684
60279.152910715595,2.0,1.4142135623730951,0.0049504950495049506,2023-12-01 03:40:11.485827446
60279.152922289664,1.8571428571428572,0.0,0.004243281471004243,2023-12-01 03:40:12.485826969
60279.15293386375,1.7142857142857144,0.0,0.0035360678925035376,2023-12-01 03:40:13.485827923
60279.15294543782,1.5714285714285714,0.0,0.0028288543140028285,2023-12-01 03:40:14.485827446
60279.15295701189,1.4285714285714286,0.0,0.002121640735502122,2023-12-01 03:40:15.485826969
60279.152968585964,1.2857142857142858,0.0,0.0014144271570014147,2023-12-01 03:40:16.485827208
60279.15298016004,1.1428571428571428,0.0,0.0007072135785007065,2023-12-01 03:40:17.485827446
60279.15299173411,1.0,1.0,0.0,2023-12-01 03:40:18.485827208
60279.15300330819,1.5,0.0,0.002475247524752475,2023-12-01 03:40:19.485827446
60279.153014882264,2.0,1.4142135623730951,0.0049504950495049506,2023-12-01 03:40:20.485827684
60279.15302645633,2.0,0.0,0.0049504950495049506,2023-12-01 03:40:21.485827208
60279.15303803041,2.0,0.0,0.0049504950495049506,2023-12-01 03:40:22.485827446
60279.15304960449,2.0,0.0,0.0049504950495049506,2023-12-01 03:40:23.485827684
60279.15306117856,2.0,0.0,0.0049504950495049506,2023-12-01 03:40:24.485827208
60279.153072752626,2.0,0.0,0.0049504950495049506,2023-12-01 03:40:25.485826969
60279.15308432671,2.0,1.4142135623730951,0.0049504950495049506,2023-12-01 03:40:26.485827684
60279.15309590078,1.9411764705882353,0.0,0.0046592894583576,2023-12-01 03:40:27.485827446
60279.15310747485,1.8823529411764706,0.0,0.004368083867210251,2023-12-01 03:40:28.485826969
60279.15311904893,1.8235294117647058,0.0,0.0040768782760629,2023-12-01 03:40:29.485827923
60279.153130623,1.7647058823529411,0.0,0.003785672684915551,2023-12-01 03:40:30.485827446
60279.15314219707,1.7058823529411764,0.0,0.0034944670937682,2023-12-01 03:40:31.485826969
60279.153153771156,1.6470588235294117,0.0,0.0032032615026208492,2023-12-01 03:40:32.485827923
60279.153165345226,1.5882352941176472,0.0,0.0029120559114735,2023-12-01 03:40:33.485827446
60279.153176919295,1.5294117647058822,0.0,0.0026208503203261494,2023-12-01 03:40:34.485827208
60279.15318849337,1.4705882352941178,0.0,0.002329644729178801,2023-12-01 03:40:35.485827446
60279.15320006745,1.4117647058823528,0.0,0.0020384391380314495,2023-12-01 03:40:36.485827684
60279.15321164152,1.3529411764705883,0.0,0.0017472335468841005,2023-12-01 03:40:37.485827208
60279.153223215595,1.2941176470588236,0.0,0.0014560279557367505,2023-12-01 03:40:38.485827446
60279.15323478967,1.2352941176470589,0.0,0.0011648223645894006,2023-12-01 03:40:39.485827684
60279.15324636374,1.1764705882352942,0.0,0.0008736167734420507,2023-12-01 03:40:40.485827208
